IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r10
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-07 00:00:00, TS,-13.70,  62.40, 45.0,  990.0,reunion,  67.127,  61.314,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-07 06:00:00, TS,-13.90,  62.80, 52.0,  985.0,reunion,  75.248,  68.180,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-07 12:00:00, TS,-14.20,  62.90, 60.0,  978.0,reunion,  81.606,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-07 18:00:00, TS,-14.60,  63.10, 70.0,  970.0,reunion,  87.624,  84.261,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-08 00:00:00, TS,-14.50,  63.40, 70.0,  970.0,reunion,  87.624,  84.261,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-08 06:00:00, TS,-14.60,  64.10, 65.0,  975.0,reunion,  85.845,  81.308,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-08 12:00:00, TS,-15.10,  64.70, 75.0,  965.0,reunion,  90.840,  87.816,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-08 18:00:00, TS,-15.70,  65.10, 70.0,  970.0,reunion,  87.624,  84.261,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-09 00:00:00, TS,-15.90,  65.30, 60.0,  975.0,reunion,  81.606,  81.308,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-09 06:00:00, TS,-16.40,  65.50, 50.0,  985.0,reunion,  71.991,  68.180,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-09 12:00:00, TS,-16.90,  65.60, 55.0,  980.0,reunion,  78.464,  75.514,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-09 18:00:00, TS,-17.70,  65.80, 57.0,  978.0,reunion,  80.981,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-10 00:00:00, TS,-18.00,  65.90, 60.0,  975.0,reunion,  81.606,  81.308,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-10 06:00:00, TS,-18.40,  66.20, 60.0,  975.0,reunion,  81.606,  81.308,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-10 12:00:00, TS,-18.80,  66.50, 60.0,  975.0,reunion,  81.606,  81.308,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-10 18:00:00, TS,-19.30,  66.80, 65.0,  971.0,reunion,  85.845,  84.245,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-11 00:00:00, TS,-20.10,  67.30, 70.0,  967.0,reunion,  87.624,  86.277,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-11 06:00:00, TS,-21.00,  67.60, 75.0,  962.0,reunion,  90.840,  89.237,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-11 12:00:00, TS,-21.80,  67.90, 70.0,  965.0,reunion,  87.624,  87.816,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-11 18:00:00, TS,-23.10,  68.00, 65.0,  968.0,reunion,  85.845,  86.094,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-12 00:00:00, TS,-24.50,  68.00, 55.0,  973.0,reunion,  78.464,  83.523,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-12 06:00:00, ET,-26.00,  67.90, 48.0,  977.0,reunion,  71.658,  78.443,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-12 12:00:00, ET,-27.00,  67.50, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-12 18:00:00, ET,-27.50,  67.00, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-13 00:00:00, ET,-28.10,  66.20, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-13 06:00:00, ET,-29.00,  65.50, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-13 12:00:00, ET,-29.70,  65.40, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-13 18:00:00, ET,-30.70,  65.80, 45.0,  978.0,reunion,  67.127,  77.617,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-14 00:00:00, ET,-31.90,  66.60, 50.0,  973.0,reunion,  71.991,  83.523,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-14 06:00:00, ET,-33.20,  67.70, 50.0,  973.0,reunion,  71.991,  83.523,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-14 12:00:00, ET,-34.40,  69.00, 50.0,  973.0,reunion,  71.991,  83.523,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-14 18:00:00, ET,-35.00,  70.10, 47.0,  977.0,reunion,  71.204,  78.443,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-15 00:00:00, ET,-35.70,  71.60, 45.0,  982.0,reunion,  67.127,  74.958,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-15 06:00:00, ET,-36.00,  73.10, 40.0,  987.0,reunion,  58.121,  66.283,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-15 12:00:00, ET,-36.20,  74.50, 35.0,  992.0,reunion,  43.016,  53.480,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-15 18:00:00, TS,-36.10,  75.80, 32.0,  997.0,reunion,  41.416,  39.463,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-16 00:00:00, TS,-36.10,  77.20, 30.0, 1000.0,reunion,  34.099,  24.256,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-16 06:00:00, TS,-36.10,  78.50, 27.0, 1005.0,reunion,  27.010,   7.802,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-16 12:00:00, TS,-36.10,  79.70, 25.0, 1007.0,reunion,  15.982,   3.564,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-16 18:00:00, TS,-36.30,  80.60, 25.0, 1008.0,reunion,  15.982,   2.095,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-17 00:00:00, TS,-36.50,  81.40, 25.0, 1008.0,reunion,  15.982,   2.095,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-17 06:00:00, TS,-37.00,  82.30, 23.0, 1009.0,reunion,  11.272,   1.381,main
2015092S18074,2015,14, SI, MM,JOALANE,2015-04-17 12:00:00, TS,-37.70,  83.60,  0.0, 1008.0,reunion,-100.000,   2.095,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-04 06:00:00, TS,-10.20,  86.90, 25.0, 1005.0,reunion,  15.982,   7.802,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-04 12:00:00, TS,-10.30,  86.60, 25.0, 1004.0,reunion,  15.982,  11.136,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-04 18:00:00, TS,-10.90,  86.30, 30.0, 1002.0,reunion,  34.099,  17.851,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-05 00:00:00, TS,-11.60,  86.80, 30.0, 1001.0,reunion,  34.099,  22.541,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-05 06:00:00, TS,-11.90,  87.10, 33.0,  999.0,reunion,  41.887,  33.630,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-05 12:00:00, TS,-12.20,  87.40, 35.0,  998.0,reunion,  43.016,  35.955,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-05 18:00:00, TS,-12.90,  88.20, 42.0,  993.0,reunion,  62.888,  52.472,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-06 00:00:00, TS,-13.50,  88.70, 50.0,  987.0,reunion,  71.991,  66.283,main
2015094S10087,2015,15, SI, MM,IKOLA,2015-04-06 06:00:00, TS,-14.10,  89.40, 57.0,  982.0,reunion,  80.981,  74.958,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-06 12:00:00, NR,-14.85,  90.23, 80.0,  968.0,bom,  86.479,  83.567,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-06 18:00:00, NR,-15.84,  91.04, 90.0,  959.0,bom,  92.285,  89.441,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-07 00:00:00, NR,-16.85,  92.07, 95.0,  953.0,bom,  94.727,  92.158,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-07 06:00:00, NR,-17.88,  93.35, 90.0,  958.0,bom,  92.285,  89.515,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-07 12:00:00, NR,-18.97,  94.66, 65.0,  976.0,bom,  78.895,  76.393,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-07 18:00:00, NR,-20.09,  96.10, 50.0,  988.0,bom,  60.653,  59.194,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-08 00:00:00, NR,-21.12,  97.49, 35.0, 1000.0,bom,  38.771,  16.678,main
2015094S10087,2015,15, SI, WA,IKOLA,2015-04-08 03:00:00, NR,-21.20,  97.90, 30.0, 1004.0,bom,  25.808,   4.868,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-10 00:00:00, NR,-13.60, 160.40, 30.0, 1002.0,nadi,  17.816,   5.419,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-10 06:00:00, NR,-15.00, 160.30, 40.0,  997.0,nadi,  39.771,  21.927,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-10 12:00:00, NR,-15.90, 160.50, 45.0,  990.0,nadi,  48.107,  41.089,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-10 20:00:00, NR,-17.20, 160.90, 50.0,  988.0,nadi,  54.447,  48.240,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 00:00:00, NR,-17.60, 161.30, 55.0,  985.0,nadi,  63.399,  55.223,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 03:00:00, NR,-18.00, 161.20, 55.0,  988.0,nadi,  63.399,  48.240,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 06:00:00, NR,-18.70, 161.50, 55.0,  987.0,nadi,  63.399,  49.106,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 12:00:00, NR,-18.90, 162.70, 50.0,  988.0,nadi,  54.447,  48.240,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 18:00:00, NR,-19.40, 163.90, 40.0,  990.0,nadi,  39.771,  41.089,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-11 20:00:00, NR,-19.50, 164.30, 40.0,  990.0,nadi,  39.771,  41.089,main
2015099S13163,2015,08, SP, MM,SOLO,2015-04-12 00:00:00, NR,-20.30, 166.00, 35.0,  995.0,nadi,  29.410,  29.749,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 00:00:00, NR,-12.00, 115.00, 20.0, 1006.0,bom,   1.772,   1.429,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 06:00:00, NR,-12.00, 114.50, 20.0, 1006.0,bom,   1.772,   1.429,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 12:00:00, NR,-12.82, 114.17, 20.0, 1006.0,bom,   1.772,   1.429,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 17:01:00, NR,-13.50, 113.90, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 18:00:00, NR,-13.56, 113.71, 20.0, 1006.0,bom,   1.772,   1.429,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-27 22:19:00, NR,-13.80, 112.90, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-28 00:00:00, NR,-14.00, 112.00, 25.0, 1006.0,bom,   8.811,   1.429,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-28 06:00:00, NR,-14.20, 111.50, 25.0, 1005.0,bom,   8.811,   2.686,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-28 12:00:00, NR,-14.51, 110.79, 30.0, 1003.0,bom,  25.808,   7.732,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-28 18:00:00, NR,-14.81, 110.09, 35.0, 1000.0,bom,  38.771,  16.678,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-28 21:31:00, NR,-15.00, 109.90, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 00:00:00, NR,-15.20, 109.60, 40.0,  997.0,bom,  47.251,  31.234,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 06:00:00, NR,-15.35, 109.29, 50.0,  990.0,bom,  60.653,  52.321,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 10:35:00, NR,-15.70, 109.20, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 12:00:00, NR,-15.81, 109.18, 55.0,  987.0,bom,  69.702,  61.616,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 15:00:00, NR,-16.10, 109.00, 60.0,  984.0,bom,  74.768,  67.576,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 18:00:00, NR,-16.29, 109.10, 75.0,  972.0,bom,  84.481,  80.575,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 19:32:00, NR,-16.50, 109.20, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-29 21:00:00, NR,-16.70, 109.30, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 00:00:00, NR,-17.00, 109.35, 90.0,  959.0,bom,  92.285,  89.441,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 03:00:00, NR,-17.30, 109.50, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 06:00:00, NR,-17.80, 109.95,100.0,  950.0,bom,  95.986,  92.593,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 09:00:00, NR,-18.50, 110.50, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 11:51:00, NR,-18.90, 110.80, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 12:00:00, NR,-18.92, 110.83, 95.0,  952.0,bom,  94.727,  92.268,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 18:00:00, NR,-19.83, 111.83, 80.0,  965.0,bom,  86.479,  84.689,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 20:48:00, NR,-20.25, 112.30, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-04-30 23:04:00, NR,-20.40, 112.80, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-05-01 00:00:00, NR,-20.59, 112.99, 65.0,  977.0,bom,  78.895,  76.050,main
2015117S12115,2015,16, SI, WA,QUANG,2015-05-01 03:00:00, NR,-21.20, 113.60, 55.0,  985.0,bom,  69.702,  63.781,main
2015117S12115,2015,16, SI, WA,QUANG,2015-05-01 06:00:00, NR,-21.70, 114.20, 40.0,  996.0,bom,  47.251,  34.220,main
2015117S12115,2015,16, SI, WA,QUANG,2015-05-01 09:00:00, NR,-22.10, 114.50, -1.0,   -1.0,bom,-100.000,-100.000,main
2015117S12115,2015,16, SI, WA,QUANG,2015-05-01 12:00:00, NR,-22.30, 114.70, 20.0, 1000.0,bom,   1.772,  16.678,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-02 06:00:00, TS,  7.40, 144.10,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-02 12:00:00, TS,  7.80, 143.10,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-02 18:00:00, TS,  8.00, 142.50,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-03 00:00:00, TS,  8.20, 142.10,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-03 06:00:00, TS,  8.50, 141.50,  0.0, 1004.0,tokyo,-100.000,   8.390,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-03 12:00:00, TS,  9.10, 141.10,  0.0, 1004.0,tokyo,-100.000,   8.390,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-03 18:00:00, TS,  9.40, 140.70, 35.0, 1000.0,tokyo,   0.000,  21.041,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-04 00:00:00, TS,  9.60, 140.20, 35.0,  998.0,tokyo,   0.000,  27.967,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-04 06:00:00, TS,  9.60, 139.90, 35.0,  996.0,tokyo,   0.000,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-04 12:00:00, TS,  9.50, 139.60, 40.0,  996.0,tokyo,  10.928,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-04 18:00:00, TS,  9.50, 139.30, 40.0,  994.0,tokyo,  10.928,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-05 00:00:00, TS,  9.40, 139.10, 45.0,  992.0,tokyo,  22.064,  43.677,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-05 06:00:00, TS,  9.30, 138.80, 45.0,  992.0,tokyo,  22.064,  43.677,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-05 12:00:00, TS,  9.30, 138.50, 50.0,  990.0,tokyo,  33.442,  48.188,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-05 18:00:00, TS,  9.30, 138.30, 60.0,  985.0,tokyo,  51.677,  55.687,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-06 00:00:00, TS,  9.40, 137.60, 60.0,  985.0,tokyo,  51.677,  55.687,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-06 06:00:00, TS,  9.50, 136.90, 65.0,  980.0,tokyo,  59.318,  63.058,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-06 12:00:00, TS,  9.80, 136.10, 75.0,  970.0,tokyo,  72.950,  74.253,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-06 18:00:00, TS, 10.10, 135.20, 80.0,  960.0,tokyo,  79.072,  81.843,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-07 00:00:00, TS, 10.60, 134.20, 80.0,  960.0,tokyo,  79.072,  81.843,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-07 06:00:00, TS, 11.30, 133.10, 80.0,  960.0,tokyo,  79.072,  81.843,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-07 12:00:00, TS, 11.60, 132.00, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-07 18:00:00, TS, 11.80, 131.10, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-08 00:00:00, TS, 12.10, 130.30, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-08 06:00:00, TS, 12.60, 129.20, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-08 12:00:00, TS, 13.40, 128.00, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-08 18:00:00, TS, 13.70, 127.30, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-09 00:00:00, TS, 14.30, 126.40, 85.0,  955.0,tokyo,  84.969,  85.158,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-09 06:00:00, TS, 14.90, 125.20, 90.0,  945.0,tokyo,  89.463,  90.495,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-09 12:00:00, TS, 15.40, 124.60, 90.0,  945.0,tokyo,  89.463,  90.495,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-09 18:00:00, TS, 16.10, 123.90,100.0,  935.0,tokyo,  95.689,  94.489,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-10 00:00:00, TS, 17.00, 123.30,110.0,  920.0,tokyo,  98.664,  98.004,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-10 06:00:00, TS, 17.80, 122.60,110.0,  920.0,tokyo,  98.664,  98.004,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-10 12:00:00, TS, 18.60, 122.40,105.0,  925.0,tokyo,  97.969,  96.982,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-10 18:00:00, TS, 19.60, 122.10,100.0,  930.0,tokyo,  95.689,  95.859,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 00:00:00, TS, 20.60, 122.00, 90.0,  945.0,tokyo,  89.463,  90.495,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 06:00:00, TS, 21.70, 122.20, 80.0,  960.0,tokyo,  79.072,  81.843,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 09:00:00, TS, 22.60, 123.10, 75.0,  970.0,tokyo,  72.950,  74.253,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 12:00:00, TS, 23.40, 123.60, 70.0,  975.0,tokyo,  65.626,  69.456,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 15:00:00, TS, 24.50, 124.60, 70.0,  980.0,tokyo,  65.626,  63.058,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 18:00:00, TS, 25.60, 125.60, 65.0,  980.0,tokyo,  59.318,  63.058,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-11 21:00:00, TS, 26.80, 126.80, 65.0,  980.0,tokyo,  59.318,  63.058,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-12 00:00:00, TS, 28.00, 128.40, 65.0,  985.0,tokyo,  59.318,  55.687,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-12 03:00:00, TS, 29.20, 130.30, 60.0,  990.0,tokyo,  51.677,  48.188,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-12 06:00:00, ET, 30.40, 132.20,  0.0,  994.0,tokyo,-100.000,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-12 12:00:00, ET, 34.30, 138.00,  0.0,  996.0,tokyo,-100.000,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-12 18:00:00, ET, 38.20, 142.20,  0.0,  996.0,tokyo,-100.000,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-13 00:00:00, ET, 42.60, 145.30,  0.0,  994.0,tokyo,-100.000,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-13 06:00:00, ET, 44.20, 147.90,  0.0,  992.0,tokyo,-100.000,  43.677,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-13 12:00:00, ET, 45.10, 150.90,  0.0,  994.0,tokyo,-100.000,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-13 18:00:00, ET, 45.60, 153.60,  0.0,  994.0,tokyo,-100.000,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-14 00:00:00, ET, 46.10, 157.20,  0.0,  996.0,tokyo,-100.000,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-14 06:00:00, ET, 46.80, 160.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-14 12:00:00, ET, 46.80, 162.80,  0.0,  994.0,tokyo,-100.000,  39.314,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-14 18:00:00, ET, 47.10, 165.80,  0.0,  990.0,tokyo,-100.000,  48.188,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-15 00:00:00, ET, 47.60, 168.80,  0.0,  986.0,tokyo,-100.000,  55.364,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-15 06:00:00, ET, 48.30, 171.60,  0.0,  986.0,tokyo,-100.000,  55.364,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-15 12:00:00, ET, 49.00, 174.40,  0.0,  986.0,tokyo,-100.000,  55.364,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-15 18:00:00, ET, 49.00, 176.80,  0.0,  986.0,tokyo,-100.000,  55.364,main
2015122N07144,2015,06, WP, MM,NOUL,2015-05-16 00:00:00, ET, 48.70, 178.10,  0.0,  986.0,tokyo,-100.000,  55.364,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-06 06:00:00, DS, 26.80, -79.20, 25.0, 1016.0,atcf,   5.031,   0.283,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-06 12:00:00, DS, 28.20, -78.50, 25.0, 1015.0,atcf,   5.031,   0.463,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-06 18:00:00, DS, 29.70, -77.80, 25.0, 1014.0,atcf,   5.031,   0.775,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-07 00:00:00, DS, 30.80, -77.50, 30.0, 1012.0,atcf,  17.645,   2.140,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-07 06:00:00, DS, 30.70, -77.80, 35.0, 1010.0,atcf,  32.623,   5.681,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-07 12:00:00, DS, 30.60, -77.50, 40.0, 1008.0,atcf,  42.727,  15.951,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-07 18:00:00, DS, 31.20, -77.50, 40.0, 1005.0,atcf,  42.727,  32.311,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-08 00:00:00, SS, 31.40, -77.60, 40.0, 1003.0,atcf,  42.727,  42.121,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-08 06:00:00, SS, 31.50, -77.60, 40.0, 1002.0,atcf,  42.727,  45.642,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-08 12:00:00, SS, 31.50, -77.50, 40.0, 1000.0,atcf,  42.727,  51.359,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-08 18:00:00, SS, 31.60, -77.40, 45.0,  999.0,atcf,  50.436,  56.052,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-09 00:00:00, SS, 31.90, -77.30, 50.0,  998.0,atcf,  58.682,  57.789,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-09 06:00:00, TS, 32.20, -77.50, 50.0,  998.0,atcf,  58.682,  57.789,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-09 12:00:00, TS, 32.50, -77.80, 50.0, 1001.0,atcf,  58.682,  49.193,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-09 18:00:00, TS, 32.70, -78.00, 45.0, 1001.0,atcf,  50.436,  49.193,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-10 00:00:00, TS, 33.10, -78.30, 45.0, 1001.0,atcf,  50.436,  49.193,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-10 06:00:00, TS, 33.50, -78.60, 40.0, 1002.0,atcf,  42.727,  45.642,main
2015126N27281,2015,01, NA, NA,ANA,2015-05-10 10:00:00, TS, 33.80, -78.80, 40.0, 1002.0,atcf,  42.727,  45.642,main
